"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,23783834678,23783834678,23783834678,133,23783834678,23783834678,1,23783834678
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,38930,264852,149931,0,264852,264852,2,132426
0,"predict_full_cov_step assembly","counter",10,0,248050069,257093049,288759317,10765647,2570930492,0,9,285658944
0,"predict_full_cov_step full cov","counter",10,0,701245703,813037688,1511143128,233663211,8130376883,0,9,903375209
0,"<unknown>","timer",1,0,111330,111330,111330,0,111330,111360,1,111330
0,"assemble prediction_tiles","timer",160,143,889,19384,99321,14910,3101495,3101495,57,54412
0,"status:VmSize kB","counter",24,0,2169416,9320464,10210824,1502798,223691144,0,1,223691144
0,"status:VmPin kB","counter",24,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",5600,5585,1130,19849134,111350416,11261587,111155151294,111155151294,96,1157866159
0,"run_as_hpx_thread (void)","timer",20,103,7220,129909971,250797879,98372067,2598199420,2598199420,69,37655064
0,"assemble t_cross_covariance_tiles","timer",2560,2537,1060,4859940,14790309,1930827,12441447017,12441447017,96,129598406
0,"assemble prior_K_tiles","timer",2560,2543,900,23003595,44423745,17071017,58889202041,58889202041,96,613429188
0,"forward trsv","timer",160,160,671,504508,1660872,184651,80721341,80721341,79,1021789
0,"status:VmExe kB","counter",24,0,2772,2772,2772,0,66528,0,1,66528
0,"cholesky potrf","timer",160,160,2150,6249484,18608246,2617709,999917519,999917519,76,13156809
0,"predict_full_cov_step forward","counter",10,0,12925025,16328415,18472386,1664502,163284147,0,9,18142683
0,"status:nonvoluntary_ctxt_switches","counter",24,0,102,105,106,1,2530,0,1,2530
0,"status:voluntary_ctxt_switches","counter",24,0,41,235,250,41,5648,0,1,5648
0,"status:VmPeak kB","counter",24,0,2234952,10559476,10921412,1735783,253427428,0,1,253427428
0,"assemble cross_covariance_tiles","timer",2560,2531,1000,39616796,56011901,2724491,101418996626,101418996626,96,1056447882
0,"1 Minute Load average","counter",24,0,3,29,49,20,687,0,1,687
0,"assemble K_tiles","timer",1360,1353,1350,38208020,53675164,1182376,51962907786,51962907786,96,541280289
0,"status:VmData kB","counter",24,0,162076,5087504,5793472,1120995,122100084,0,1,122100084
0,"run_helper","timer",1,3,51520,857275,575084,0,857275,857275,3,285758
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,2012775,2012775,2012775,0,2012775,2012928,1,2012775
0,"assemble prediction_uncertainty_tiles","timer",160,148,971,18473,98211,15433,2955669,2955669,43,68736
0,"status:VmPTE kB","counter",24,0,632,10284,11660,2191,246824,0,1,246824
0,"predict gemv","timer",2560,2560,790,723216,10440356,890811,1851434215,1851434215,96,19285773
0,"cholesky trsm","timer",1200,1199,890,9646155,26605295,3543286,11575385408,11575385408,96,120576931
0,"CPU User %","counter",23,0,38,79,88,11,1811,0,1,1811
0,"assemble alpha_tiles","timer",160,160,1490,47225,225112,23934,7556037,7556037,91,83033
0,"status:VmHWM kB","counter",24,0,137324,3347141,3679072,688090,80331372,0,1,80331372
0,"CPU soft IRQ %","counter",23,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",24,0,10,98,102,18,2356,0,1,2356
0,"backward trsv","timer",160,160,1170,570578,1168678,99120,91292509,91292509,75,1217233
0,"status:VmSwap kB","counter",24,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",23,0,0,0,0,0,0,0,1,0
0,"cholesky syrk","timer",1200,1195,871,11777072,79664295,7647810,14132486736,14132486736,96,147213404
0,"status:VmLib kB","counter",24,0,1328192,1367706,1369424,8239,32824944,0,1,32824944
0,"forward gemv","timer",1200,1200,610,645338,4315091,369997,774406094,774406094,96,8066730
0,"forward_KcK trsm","timer",2560,2547,1470,10356027,83774334,5392220,26511429702,26511429702,96,276160726
0,"backward gemv","timer",1200,1200,830,623194,5153568,261472,747832530,747832530,96,7789922
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,8450,58811,109171,50361,117621,117621,1,117621
0,"predict_full_cov_step backward","counter",10,0,13812082,17436161,20082937,1671429,174361612,0,9,19373512
0,"status:VmRSS kB","counter",24,0,137324,2967633,3640952,833665,71223192,0,1,71223192
0,"pred_uncer diag_tile","timer",160,164,680,101364,2500289,216333,16218201,16218201,85,190802
0,"forward_KcK gemm","timer",19200,19023,1270,17055849,108265754,9626348,327472291585,327472291585,96,3411169704
0,"CPU Nice %","counter",23,0,0,0,0,0,0,0,1,0
0,"CPU System %","counter",23,0,10,17,33,6,387,0,1,387
0,"predict_full_cov_step pred uncer","counter",10,0,128241,461027,2555459,712973,4610274,0,9,512253
0,"CPU Idle %","counter",23,0,0,4,29,7,102,0,1,102
0,"CPU I/O Wait %","counter",23,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",23,0,0,0,0,0,0,0,1,0
0,"status:VmLck kB","counter",24,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",23,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",23,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step cholesky","counter",10,0,409728755,430986531,460929999,15089263,4309865305,0,9,478873923
0,"DRAM Energy","counter",23,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step prediction","counter",10,0,13965653,21242441,31700193,5406170,212424409,0,9,23602712
0,"predict_full_cov_step forward KcK","counter",10,0,522322351,585226254,897197147,105196981,5852262538,0,9,650251393
0,"status:VmStk kB","counter",24,0,140,140,140,0,3360,0,1,3360
0,"full_cov gemm","timer",40960,40520,1070,16760429,156842880,9455368,686507165267,686507165267,96,7151116305
