"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,993945562733,993945562733,993945562733,0,993945562733,993945562733,1,993945562733
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,71611,553518,251423,0,553518,553518,2,276759
0,"<unknown>","timer",1,0,291794,291794,291794,0,291794,291840,1,291794
0,"CPU Idle %","counter",993,0,16,92,98,11,91426,0,1,91426
0,"CPU Nice %","counter",993,0,0,0,0,0,0,0,1,0
0,"CPU System %","counter",993,0,0,3,18,1,2543,0,1,2543
0,"predict_full_cov_step pred uncer","counter",11,0,15222903,18060163,25057500,2718572,198661794,0,10,19866179
0,"run_as_hpx_thread (void)","timer",11,1122848,120,8887616502,5235875784,0,97763781524,97763781524,96,1018372724
0,"assemble t_cross_covariance_tiles","timer",180224,178457,800,9421620,138355692,11942125,1698001966441,1698001966441,96,17687520484
0,"predict_full_cov_step forward","counter",11,0,147904244,151577476,159067167,3519758,1667352240,0,10,166735224
0,"predict_full_cov_step ressource destroy","counter",11,0,327736720,482237760,1180393512,243788705,5304615362,0,10,530461536
0,"status:nonvoluntary_ctxt_switches","counter",994,0,105,110,113,2,109698,0,1,109698
0,"status:voluntary_ctxt_switches","counter",994,0,138,366,373,8,363852,0,1,363852
0,"status:VmPeak kB","counter",994,0,2390620,32449067,42535208,6318002,32254372672,0,1,32254372672
0,"1 Minute Load average","counter",994,0,1,8,19,3,7618,0,1,7618
0,"assemble K_tiles","timer",90816,89880,290,7013477,154945019,10595230,636935906468,636935906468,96,6634749026
0,"status:VmData kB","counter",994,0,186528,7679992,12814196,3176876,7633911696,0,1,7633911696
0,"run_helper","timer",1,3,5350,840562,566608,0,840562,840562,2,420281
0,"status:VmSize kB","counter",994,0,2390620,32356776,42535208,6360287,32162634948,0,1,32162634948
0,"status:VmPin kB","counter",994,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",3755136,3720582,230,2166133,110075892,2589024,8134123253949,8134123253949,96,84730450562
0,"predict_full_cov_step ressource allocation","counter",11,0,916054,14844438,152092004,43401693,163288823,0,10,16328882
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1728546,1728546,1728546,0,1728546,1728546,1,1728546
0,"CPU User %","counter",993,0,1,5,83,10,5331,0,1,5331
0,"cholesky trsm","timer",89408,2887396,129,4845396,364223768,5073031,433217129049,433217129049,96,4512678428
0,"status:VmPTE kB","counter",994,0,636,14740,24828,6236,14651516,0,1,14651516
0,"predict gemv","timer",180224,177980,680,1566562,20144246,1787633,282332053807,282332053807,96,2940958894
0,"assemble alpha_tiles","timer",1408,1390,860,7295474,84155048,10559082,10272026815,10272026815,96,107000279
0,"assemble prior_K_tiles_full","timer",180224,178351,470,8513854,152449252,11547577,1534400912752,1534400912752,96,15983342841
0,"cholesky potrf","timer",1408,1392,1110,20018349,217810359,20896173,28185834699,28185834699,96,293602445
0,"status:VmExe kB","counter",994,0,2772,2772,2772,0,2755368,0,1,2755368
0,"CPU I/O Wait %","counter",993,0,0,0,0,0,0,0,1,0
0,"status:VmHWM kB","counter",994,0,137424,6286084,11366188,3138285,6248367172,0,1,6248367172
0,"CPU soft IRQ %","counter",993,0,0,0,0,0,1,0,1,1
0,"status:Threads","counter",994,0,12,104,104,3,103284,0,1,103284
0,"status:VmSwap kB","counter",994,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",993,0,0,0,0,0,0,0,1,0
0,"backward trsv","timer",1408,1623,210,636233,4786007,527679,895816730,895816730,96,9331424
0,"CPU IRQ %","counter",993,0,0,0,0,0,0,0,1,0
0,"status:VmLck kB","counter",994,0,0,0,0,0,0,0,1,0
