"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,22812460949,22812460949,22812460949,0,22812460949,22812460949,1,22812460949
0,"predict_full_cov_step copyback","counter",10,0,207873,263950,315815,35436,2639498,0,8,329937
0,"predict_full_cov_step ressource destroy","counter",10,0,5114261,6093816,6760414,612655,60938157,0,8,7617270
0,"full_cov gemm","timer",10,9,2430,1214183655,1221670501,0,12141836549,12141836549,10,1214183655
0,"predict_full_cov_step prediction","counter",10,0,2732398,3178824,6038624,957610,31788242,0,8,3973530
0,"DRAM Energy","counter",22,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",22,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",22,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",22,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",22,0,0,0,0,0,0,0,1,0
0,"CPU Idle %","counter",22,0,6,21,39,9,457,0,1,457
0,"predict_full_cov_step pred uncer","counter",10,0,213873,444479,1098556,265081,4444791,0,8,555599
0,"CPU System %","counter",22,0,0,0,0,0,2,0,1,2
0,"CPU Nice %","counter",22,0,0,0,0,0,0,0,1,0
0,"pred_uncer diag_tile","timer",10,7,5021,384029,1006014,212286,3840294,3840294,9,426699
0,"predict_full_cov_step backward","counter",10,0,1943497,2044089,2196131,80107,20440885,0,8,2555111
0,"forward trsv","timer",10,9,3610,3324339,4135267,0,33243390,33243390,10,3324339
0,"predict_full_cov_step cholesky","counter",10,0,232805328,234978020,242618145,2636872,2349780203,0,8,293722525
0,"CPU Steal %","counter",22,0,0,0,0,0,0,0,1,0
0,"backward trsv","timer",10,9,4730,2021565,2111029,0,20215652,20215652,9,2246184
0,"status:Threads","counter",23,0,10,100,104,19,2298,0,1,2298
0,"CPU soft IRQ %","counter",22,0,0,0,0,0,1,0,1,1
0,"status:VmRSS kB","counter",23,0,137408,295393,310160,34438,6794032,0,1,6794032
0,"status:VmHWM kB","counter",23,0,137408,295396,310160,34439,6794100,0,1,6794100
0,"status:VmExe kB","counter",23,0,2772,2772,2772,0,63756,0,1,63756
0,"assemble alpha_tiles","timer",10,9,4980,76344649,131731412,54452742,763446493,763446493,8,95430812
0,"CPU User %","counter",22,0,61,79,93,9,1740,0,1,1740
0,"status:VmStk kB","counter",23,0,144,144,144,0,3312,0,1,3312
0,"predict gemv","timer",10,10,3540,3123114,5958353,881786,31231142,31231142,8,3903893
0,"status:VmPTE kB","counter",23,0,632,1785,1840,246,41048,0,1,41048
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1709574,1709574,1709574,0,1709574,1709574,1,1709574
0,"forward_KcK trsm","timer",10,9,4830,578227811,583345938,0,5782278106,5782278106,10,578227811
0,"assemble zeros","timer",30,30,3510,131511021,190182606,53778336,3945330622,3945330622,26,151743485
0,"status:VmLck kB","counter",23,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step ressource allocation","counter",10,0,4706556,20001317,153352964,44451631,200013165,0,8,25001646
0,"predict_full_cov_step forward KcK","counter",10,0,571401760,578155521,583297958,3943188,5781555206,0,8,722694401
0,"status:VmPin kB","counter",23,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",23,0,2038484,21082000,22425968,4417824,484886004,0,1,484886004
0,"status:VmLib kB","counter",23,0,1328192,1328192,1328192,0,30548416,0,1,30548416
0,"run_helper","timer",1,3,73161,827740,525787,0,827740,827740,3,275913
0,"status:VmData kB","counter",23,0,161948,978183,1022756,174108,22498200,0,1,22498200
0,"assemble K_tiles","timer",10,10,6040,108482328,180742294,37285665,1084823275,1084823275,10,108482328
0,"status:VmSwap kB","counter",23,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",23,0,3,16,27,8,374,0,1,374
0,"<unknown>","timer",1,0,131862,131862,131862,0,131862,132096,1,131862
0,"assemble cross_covariance_tiles","timer",10,10,4080,129194210,188906818,53108240,1291942097,1291942097,8,161492762
0,"status:VmPeak kB","counter",23,0,2095824,22041701,22950124,4252476,506959128,0,1,506959128
0,"status:voluntary_ctxt_switches","counter",23,0,70,307,325,51,7066,0,1,7066
0,"status:nonvoluntary_ctxt_switches","counter",23,0,102,107,111,2,2467,0,1,2467
0,"predict_full_cov_step forward","counter",10,0,3182235,3353078,4148907,272276,33530776,0,8,4191347
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,1,3430,25576,41430,15159,51151,51151,2,25576
0,"assemble prior_K_tiles_full","timer",10,10,4610,145549975,190696234,55094331,1455499751,1455499751,10,145549975
0,"cholesky potrf","timer",10,10,3660,234973246,242577585,0,2349732463,2349732463,10,234973246
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,26391,255485,162673,0,255485,255485,2,127743
0,"run_as_hpx_thread (void)","timer",10,80,9180,33732212,153591937,37710233,337322118,337322118,50,6746442
0,"assemble t_cross_covariance_tiles","timer",10,10,14700,66798337,138271214,53877288,667983373,667983373,9,74220375
0,"predict_full_cov_step full cov","counter",10,0,1203086607,1214103623,1221564760,4917236,12141036228,0,8,1517629529
0,"predict_full_cov_step assembly","counter",10,0,187870733,198869054,200686963,3690027,1988690540,0,8,248586318
