"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,283660077,283660077,283660077,3,283660077,283660077,1,283660077
0,"predict_full_cov_step copyback","counter",10,0,39790,61241,89121,14924,612407,0,8,76551
0,"predict_full_cov_step pred uncer","counter",10,0,66851,113062,282984,60871,1130615,0,8,141327
0,"predict_full_cov_step ressource destroy","counter",10,0,555078,715394,810481,74169,7153941,0,8,894243
0,"full_cov gemm","timer",10,7,1810,171162,470986,90406,1711624,1711624,10,171162
0,"predict_full_cov_step prediction","counter",10,0,113631,206622,538588,128324,2066218,0,8,258277
0,"pred_uncer diag_tile","timer",10,10,1980,114626,273214,39794,1146256,1146256,10,114626
0,"predict_full_cov_step backward","counter",10,0,59851,111399,240164,48327,1113985,0,8,139248
0,"forward trsv","timer",10,9,1660,233192,1485681,415379,2331923,2331923,9,259103
0,"predict_full_cov_step cholesky","counter",10,0,132862,226274,789451,189442,2262741,0,8,282843
0,"backward trsv","timer",10,10,1510,116575,176152,0,1165745,1165745,10,116575
0,"status:Threads","counter",1,0,10,10,10,0,10,0,1,10
0,"status:VmRSS kB","counter",1,0,137284,137284,137284,0,137284,0,1,137284
0,"status:VmHWM kB","counter",1,0,137284,137284,137284,0,137284,0,1,137284
0,"status:VmExe kB","counter",1,0,2772,2772,2772,0,2772,0,1,2772
0,"assemble alpha_tiles","timer",10,10,1650,290729,608378,82748,2907290,2907290,10,290729
0,"status:VmStk kB","counter",1,0,144,144,144,0,144,0,1,144
0,"predict gemv","timer",10,10,3480,210194,519057,83586,2101941,2101941,10,210194
0,"status:VmPTE kB","counter",1,0,624,624,624,0,624,0,1,624
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1180077,1180077,1180077,0,1180077,1180160,1,1180077
0,"forward_KcK trsm","timer",10,10,1890,462751,3872594,1136294,4627514,4627514,10,462751
0,"assemble zeros","timer",30,29,2050,287701,676329,0,8631028,8631028,27,319668
0,"status:VmLck kB","counter",1,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step ressource allocation","counter",10,0,1125156,19361912,181138000,53925463,193619123,0,8,24202390
0,"predict_full_cov_step forward KcK","counter",10,0,61321,459967,3876514,1138927,4599674,0,8,574959
0,"status:VmPin kB","counter",1,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",1,0,2234964,2234964,2234964,0,2234964,0,1,2234964
0,"status:VmLib kB","counter",1,0,1328192,1328192,1328192,0,1328192,0,1,1328192
0,"run_helper","timer",1,3,48771,883843,641808,0,883843,883843,3,294614
0,"status:VmData kB","counter",1,0,161952,161952,161952,0,161952,0,1,161952
0,"assemble K_tiles","timer",10,10,4670,263631,441596,0,2636307,2636307,9,292923
0,"status:VmSwap kB","counter",1,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",1,0,2,2,2,0,2,0,1,2
0,"<unknown>","timer",1,0,59871,59871,59871,0,59871,59904,1,59871
0,"assemble cross_covariance_tiles","timer",10,10,2070,312950,726100,94096,3129502,3129502,10,312950
0,"status:VmPeak kB","counter",1,0,2234964,2234964,2234964,0,2234964,0,1,2234964
0,"status:voluntary_ctxt_switches","counter",1,0,40,40,40,0,40,0,1,40
0,"status:nonvoluntary_ctxt_switches","counter",1,0,101,101,101,0,101,0,1,101
0,"predict_full_cov_step forward","counter",10,0,62401,232787,1554942,441219,2327873,0,8,290984
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,38251,81057,123862,42806,162113,162304,1,162113
0,"assemble prior_K_tiles_full","timer",10,10,2820,338202,639559,0,3382023,3382023,10,338202
0,"cholesky potrf","timer",10,10,2610,226589,752751,167573,2265892,2265892,10,226589
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,17681,183883,132412,0,183883,183883,2,91942
0,"run_as_hpx_thread (void)","timer",10,80,7820,20636811,181317262,53524171,206368114,206368114,56,3685145
0,"assemble t_cross_covariance_tiles","timer",10,10,3740,215527,237884,0,2155269,2155269,10,215527
0,"predict_full_cov_step full cov","counter",10,0,62371,167585,504447,128931,1675854,0,8,209482
0,"predict_full_cov_step assembly","counter",10,0,372875,559755,1132256,206461,5597547,0,8,699693
