"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,297687771,297687771,297687771,3,297687771,297687771,1,297687771
0,"predict_full_cov_step copyback","counter",10,0,38690,68300,135472,30374,682999,0,8,85375
0,"predict_full_cov_step pred uncer","counter",10,0,64291,140938,387045,94135,1409381,0,8,176173
0,"predict_full_cov_step ressource destroy","counter",10,0,575618,674302,862232,76710,6743016,0,8,842877
0,"full_cov gemm","timer",10,10,1510,332059,2220201,627203,3320593,3320593,9,368955
0,"predict_full_cov_step prediction","counter",10,0,51730,874748,7595916,2241339,8747481,0,8,1093435
0,"pred_uncer diag_tile","timer",10,10,1910,146314,372236,59462,1463142,1463142,10,146314
0,"predict_full_cov_step backward","counter",10,0,61331,89056,120942,15822,890562,0,8,111320
0,"forward trsv","timer",10,10,2260,230814,1246187,337256,2308142,2308142,9,256460
0,"predict_full_cov_step cholesky","counter",10,0,265474,351643,966543,205806,3516429,0,8,439554
0,"backward trsv","timer",10,9,870,91945,130032,0,919452,919452,10,91945
0,"status:Threads","counter",1,0,11,11,11,0,11,0,1,11
0,"status:VmRSS kB","counter",1,0,137124,137124,137124,0,137124,0,1,137124
0,"status:VmHWM kB","counter",1,0,137124,137124,137124,0,137124,0,1,137124
0,"status:VmExe kB","counter",1,0,2772,2772,2772,0,2772,0,1,2772
0,"assemble alpha_tiles","timer",10,10,3300,318087,813692,160050,3180865,3180865,10,318087
0,"status:VmStk kB","counter",1,0,144,144,144,0,144,0,1,144
0,"predict gemv","timer",10,9,1830,879517,7602686,2241139,8795174,8795174,8,1099397
0,"status:VmPTE kB","counter",1,0,628,628,628,0,628,0,1,628
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1690713,1690713,1690713,0,1690713,1690880,1,1690713
0,"forward_KcK trsm","timer",10,10,1340,1105677,9636243,2843205,11056769,11056769,10,1105677
0,"assemble zeros","timer",30,30,1860,292616,889903,159591,8778484,8778484,26,337634
0,"status:VmLck kB","counter",1,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step ressource allocation","counter",10,0,1078325,19285685,180885336,53866647,192856851,0,8,24107106
0,"predict_full_cov_step forward KcK","counter",10,0,117242,1101831,9633324,2843998,11018314,0,8,1377289
0,"status:VmPin kB","counter",1,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",1,0,2054748,2054748,2054748,0,2054748,0,1,2054748
0,"status:VmLib kB","counter",1,0,1328192,1328192,1328192,0,1328192,0,1,1328192
0,"run_helper","timer",1,3,39401,782522,487047,0,782522,782522,3,260841
0,"status:VmData kB","counter",1,0,170012,170012,170012,0,170012,0,1,170012
0,"assemble K_tiles","timer",10,10,1870,255096,747041,162057,2550957,2550957,10,255096
0,"status:VmSwap kB","counter",1,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",1,0,2,2,2,0,2,0,1,2
0,"<unknown>","timer",1,0,52681,52681,52681,0,52681,52736,1,52681
0,"assemble cross_covariance_tiles","timer",10,10,2390,309640,848482,149358,3096404,3096404,9,344045
0,"status:VmPeak kB","counter",1,0,2112088,2112088,2112088,0,2112088,0,1,2112088
0,"status:voluntary_ctxt_switches","counter",1,0,37,37,37,0,37,0,1,37
0,"status:nonvoluntary_ctxt_switches","counter",1,0,102,102,102,0,102,0,1,102
0,"predict_full_cov_step forward","counter",10,0,76921,227522,1253237,345601,2275220,0,8,284403
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,9280,51096,92911,41816,102191,102400,1,102191
0,"assemble prior_K_tiles_full","timer",10,10,2740,255672,564538,83802,2556715,2556715,9,284079
0,"cholesky potrf","timer",10,10,2330,347832,923283,176660,3478320,3478320,9,386480
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,36771,212933,133992,0,212933,212933,2,106467
0,"run_as_hpx_thread (void)","timer",10,80,6710,20603086,181054589,53447874,206030856,206030856,58,3552256
0,"assemble t_cross_covariance_tiles","timer",10,10,1940,182821,270834,0,1828205,1828205,10,182821
0,"predict_full_cov_step full cov","counter",10,0,63191,330335,2268842,647207,3303346,0,8,412918
0,"predict_full_cov_step assembly","counter",10,0,308015,546857,1358540,279593,5468567,0,8,683571
