"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,544413777567,544413777567,544413777567,2662,544413777567,544413777567,1,544413777567
0,"<unknown>","timer",1,0,3366429,3366429,3366429,0,3366429,3366429,1,3366429
0,"cholesky syrk","timer",1200,1196,1260,842453596,3017453565,517706025,1010944315777,1010944315777,96,10530669956
0,"DRAM Energy","counter",544,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",544,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",544,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",544,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",545,0,11,102,102,4,55499,0,1,55499
0,"CPU soft IRQ %","counter",544,0,0,0,1,0,23,0,1,23
0,"status:VmRSS kB","counter",545,0,137192,10439725,27857896,5398674,5689650044,0,1,5689650044
0,"status:VmHWM kB","counter",545,0,137192,26793022,28197116,3925075,14602197228,0,1,14602197228
0,"CPU I/O Wait %","counter",544,0,0,0,0,0,0,0,1,0
0,"status:VmExe kB","counter",545,0,2772,2772,2772,0,1510740,0,1,1510740
0,"status:VmPTE kB","counter",545,0,636,21899,56124,10587,11935040,0,1,11935040
0,"status:VmLck kB","counter",545,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",5600,5564,1430,1757759420,3330425609,719461999,9843452750249,9843452750249,96,102535966148
0,"status:VmPin kB","counter",545,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",545,0,2120200,19342546,36716464,5457090,10541687320,0,1,10541687320
0,"status:VmLib kB","counter",545,0,1328164,1369320,1369396,1765,746279588,0,1,746279588
0,"run_helper","timer",1,3,14011,755952,536718,0,755952,755952,2,377976
0,"status:VmData kB","counter",545,0,178300,11514677,28897392,5428308,6275498836,0,1,6275498836
0,"assemble K_tiles","timer",1360,1350,2050,671648978,739449084,40613790,913442610384,913442610384,96,9515027192
0,"status:VmSwap kB","counter",545,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",545,0,5,52,67,17,28343,0,1,28343
0,"status:VmPeak kB","counter",545,0,2120200,35744686,36912244,3780211,19480853796,0,1,19480853796
0,"status:voluntary_ctxt_switches","counter",545,0,133,378,422,27,206176,0,1,206176
0,"status:nonvoluntary_ctxt_switches","counter",545,0,101,500,1007,238,272413,0,1,272413
0,"CPU IRQ %","counter",544,0,0,0,0,0,0,0,1,0
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,5450,25305,45160,19855,50610,50944,1,50610
0,"cholesky potrf","timer",160,158,4860,615980415,2451660766,541806891,98556866442,98556866442,79,1247555271
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,1,36031,3335709,3299678,0,3335709,3335709,1,3335709
0,"run_as_hpx_thread (void)","timer",20,20,112565730,4726975016,5766067049,0,94539500319,94539500319,28,3376410726
0,"status:VmStk kB","counter",545,0,140,140,140,0,76300,0,1,76300
0,"CPU User %","counter",544,0,5,43,97,29,23659,0,1,23659
0,"CPU System %","counter",544,0,0,6,32,8,3379,0,1,3379
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1825666,1825666,1825666,0,1825666,1825792,1,1825666
0,"cholesky trsm","timer",1200,1198,1600,531224983,2200530350,243180838,637469979084,637469979084,96,6640312282
0,"CPU Nice %","counter",544,0,0,0,0,0,0,0,1,0
0,"cholesky","counter",10,0,27925625170,29261613547,29899444241,537423544,292616135469,0,1,292616135469
0,"CPU Idle %","counter",544,0,0,50,95,31,27339,0,1,27339
