"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,523256615186,523256615186,523256615186,0,523256615186,523256615186,1,523256615186
0,"<unknown>","timer",1,0,135821,135821,135821,0,135821,135936,1,135821
0,"cholesky syrk","timer",1200,1193,2080,869332986,2982241730,546430253,1043199583584,1043199583584,96,10866662329
0,"DRAM Energy","counter",522,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",522,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",522,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",522,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",523,0,10,102,102,4,53254,0,1,53254
0,"CPU soft IRQ %","counter",522,0,0,0,0,0,8,0,1,8
0,"status:VmRSS kB","counter",523,0,137336,11147576,27838996,5083953,5830182404,0,1,5830182404
0,"status:VmHWM kB","counter",523,0,137336,26852042,28205544,3839931,14043617960,0,1,14043617960
0,"CPU I/O Wait %","counter",522,0,0,0,0,0,0,0,1,0
0,"status:VmExe kB","counter",523,0,2772,2772,2772,0,1449756,0,1,1449756
0,"status:VmPTE kB","counter",523,0,648,23321,56088,9959,12197144,0,1,12197144
0,"status:VmLck kB","counter",523,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",5600,5571,1480,1787148155,3222385420,702415687,10008029666287,10008029666287,96,104250309024
0,"status:VmPin kB","counter",523,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",523,0,2114188,20094673,36806632,5124210,10509513792,0,1,10509513792
0,"status:VmLib kB","counter",523,0,1328160,1369313,1369392,1801,716150784,0,1,716150784
0,"run_helper","timer",1,3,80281,919637,531504,0,919637,919637,3,306546
0,"status:VmData kB","counter",523,0,164104,12266243,28881720,5092147,6415245156,0,1,6415245156
0,"assemble K_tiles","timer",1360,1350,2180,674315948,767306681,44217630,917069689299,917069689299,96,9552809264
0,"status:VmSwap kB","counter",523,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",523,0,6,55,72,15,28599,0,1,28599
0,"status:VmPeak kB","counter",523,0,2171528,35805293,36914664,3681213,18726168268,0,1,18726168268
0,"status:voluntary_ctxt_switches","counter",523,0,130,387,430,25,202453,0,1,202453
0,"status:nonvoluntary_ctxt_switches","counter",523,0,101,499,960,249,260837,0,1,260837
0,"CPU IRQ %","counter",522,0,0,0,0,0,0,0,1,0
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,38090,87901,137711,49811,175801,175872,1,175801
0,"cholesky potrf","timer",160,157,3820,584894233,2212922181,500770081,93583077209,93583077209,78,1199783041
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,45290,423303,205251,0,423303,423303,2,211652
0,"run_as_hpx_thread (void)","timer",20,311,19190847,6785591079,3137984039,0,135711821571,135711821571,92,1475128495
0,"status:VmStk kB","counter",523,0,140,140,140,0,73220,0,1,73220
0,"CPU User %","counter",522,0,2,44,97,28,23033,0,1,23033
0,"CPU System %","counter",522,0,0,7,33,8,3416,0,1,3416
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1821783,1821783,1821783,0,1821783,1821783,1,1821783
0,"cholesky trsm","timer",1200,1197,1720,534385234,2269290748,242630381,641262280737,641262280737,96,6679815424
0,"CPU Nice %","counter",522,0,0,0,0,0,0,0,1,0
0,"cholesky","counter",10,0,35282726651,36086351046,36513298823,416939851,360863510455,0,1,360863510455
0,"CPU Idle %","counter",522,0,0,49,97,31,25743,0,1,25743
