"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,719431619877,719431619877,719431619877,4639,719431619877,719431619877,1,719431619877
0,"<unknown>","timer",1,0,177123,177123,177123,0,177123,177123,1,177123
0,"cholesky syrk","timer",280,280,2649,3196594651,4824471921,781709703,895046502210,895046502210,85,10529958850
0,"cholesky potrf","timer",80,79,7240,991183696,1356931480,117184457,79294695657,79294695657,48,1651972826
0,"DRAM Energy","counter",718,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",718,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",718,0,0,0,0,0,0,0,1,0
0,"status:VmHWM kB","counter",719,0,137224,28583758,30184672,4416414,20551722336,0,1,20551722336
0,"CPU I/O Wait %","counter",718,0,0,0,0,0,0,0,1,0
0,"status:VmExe kB","counter",719,0,2772,2772,2772,0,1993068,0,1,1993068
0,"status:VmPTE kB","counter",719,0,624,22126,60516,10343,15908576,0,1,15908576
0,"cholesky trsm","timer",280,280,1981,1887229590,2831700974,319978996,528424285337,528424285337,87,6073842360
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1331010,1331010,1331010,0,1331010,1331200,1,1331010
0,"status:VmLck kB","counter",719,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",560,555,1910,3934194159,5962517508,881595361,2203148728848,2203148728848,96,22949465926
0,"status:VmPin kB","counter",719,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",719,0,2177540,19372010,38890804,5327368,13928474912,0,1,13928474912
0,"status:VmLib kB","counter",719,0,1328164,1369281,1369396,2172,984513260,0,1,984513260
0,"run_helper","timer",1,3,23450,746760,419356,0,746760,746760,3,248920
0,"status:VmData kB","counter",719,0,169976,11532146,31150356,5312078,8291612720,0,1,8291612720
0,"assemble K_tiles","timer",360,359,2420,2335862816,2725185322,396996317,840910613779,840910613779,96,8759485560
0,"status:VmSwap kB","counter",719,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",719,0,2,36,60,12,26004,0,1,26004
0,"status:VmPeak kB","counter",719,0,2177540,37461847,38935860,4474323,26935067888,0,1,26935067888
0,"status:voluntary_ctxt_switches","counter",719,0,139,389,435,25,279806,0,1,279806
0,"status:nonvoluntary_ctxt_switches","counter",719,0,103,624,1143,310,448967,0,1,448967
0,"CPU IRQ %","counter",718,0,0,0,0,0,0,0,1,0
0,"status:VmRSS kB","counter",719,0,137224,10630388,30102340,5255591,7643249240,0,1,7643249240
0,"CPU soft IRQ %","counter",718,0,0,0,1,0,48,0,1,48
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,37621,71877,106132,34256,143753,143872,1,143753
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,74862,388007,216414,0,388007,388007,2,194004
0,"run_as_hpx_thread (void)","timer",20,20,9103754,5044793763,6424648910,0,100895875254,100895875254,27,3736884269
0,"status:VmStk kB","counter",719,0,140,140,140,0,100660,0,1,100660
0,"CPU User %","counter",718,0,2,46,91,27,32683,0,1,32683
0,"CPU System %","counter",718,0,0,1,14,2,764,0,1,764
0,"CPU Nice %","counter",718,0,0,0,0,0,0,0,1,0
0,"cholesky","counter",10,0,43770702294,45861712025,47704766922,1396013466,458617120246,0,1,458617120246
0,"CPU Idle %","counter",718,0,6,53,97,28,38305,0,1,38305
0,"status:Threads","counter",719,0,10,102,102,3,73246,0,1,73246
0,"CPU Steal %","counter",718,0,0,0,0,0,0,0,1,0
