"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,238349559240,238349559240,238349559240,0,238349559240,238349559240,1,238349559240
0,"<unknown>","timer",1,0,169852,169852,169852,0,169852,169852,1,169852
0,"DRAM Energy","counter",238,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",238,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",238,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",238,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",238,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",238,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",239,0,15,104,104,6,24767,0,1,24767
0,"CPU soft IRQ %","counter",238,0,0,0,0,0,12,0,1,12
0,"status:VmRSS kB","counter",239,0,137412,10772689,27038376,7747612,2574672660,0,1,2574672660
0,"status:VmHWM kB","counter",239,0,137412,25718980,27142372,4959671,6146836164,0,1,6146836164
0,"status:VmExe kB","counter",239,0,2772,2772,2772,0,662508,0,1,662508
0,"cholesky syrk","timer",1200,1200,820,34784652,213741237,40816713,41741582354,41741582354,96,434808150
0,"status:VmPTE kB","counter",239,0,652,22542,54632,15280,5387480,0,1,5387480
0,"status:VmLck kB","counter",239,0,0,0,0,0,0,0,1,0
0,"status:VmLib kB","counter",239,0,1328164,1328164,1328164,0,317431196,0,1,317431196
0,"run_helper","timer",1,3,36151,974976,643310,0,974976,974976,3,324992
0,"status:VmData kB","counter",239,0,202892,11584000,28006420,7820416,2768575940,0,1,2768575940
0,"assemble K_tiles","timer",1360,1350,1360,85292422,170830157,41120528,115997693311,115997693311,96,1208309305
0,"status:VmSwap kB","counter",239,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",239,0,2,16,26,8,3880,0,1,3880
0,"status:VmPeak kB","counter",239,0,2275876,39707306,41124840,5051405,9490046072,0,1,9490046072
0,"status:voluntary_ctxt_switches","counter",239,0,135,413,456,31,98804,0,1,98804
0,"status:nonvoluntary_ctxt_switches","counter",239,0,101,544,995,262,129919,0,1,129919
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,21010,112127,203243,91117,224253,224256,1,224253
0,"cholesky potrf","timer",160,160,1050,73490206,264043996,64618949,11758432984,11758432984,76,154716223
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,87522,475648,211333,0,475648,475648,2,237824
0,"run_as_hpx_thread (void)","timer",10,160,9000,5835319083,5887264556,0,58353190828,58353190828,82,711624278
0,"status:VmStk kB","counter",239,0,140,140,140,0,33460,0,1,33460
0,"CPU User %","counter",238,0,7,19,99,26,4500,0,1,4500
0,"CPU System %","counter",238,0,0,1,1,0,153,0,1,153
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1919789,1919789,1919789,0,1919789,1919789,1,1919789
0,"cholesky trsm","timer",1200,1200,1130,40679820,193015378,33566374,48815783706,48815783706,96,508497747
0,"status:VmPin kB","counter",239,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",239,0,2275876,25195317,41050152,7262766,6021680652,0,1,6021680652
0,"cholesky gemm","timer",5600,5594,570,52622440,213731957,46877079,294685661685,294685661685,96,3069642309
0,"CPU Nice %","counter",238,0,0,0,0,0,0,0,1,0
0,"cholesky","counter",10,0,1954328596,1971095390,1987958108,11466408,19710953897,0,1,19710953897
0,"CPU Idle %","counter",238,0,1,80,92,26,19135,0,1,19135
