"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,272399055672,272399055672,272399055672,580,272399055672,272399055672,1,272399055672
0,"<unknown>","timer",1,0,139652,139652,139652,0,139652,139776,1,139652
0,"DRAM Energy","counter",272,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",272,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",272,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",272,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",272,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",272,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",273,0,14,104,104,5,28302,0,1,28302
0,"CPU soft IRQ %","counter",272,0,0,0,0,0,19,0,1,19
0,"status:VmRSS kB","counter",273,0,137384,12692924,31748248,9005377,3465168364,0,1,3465168364
0,"status:VmHWM kB","counter",273,0,137384,30393530,31840072,5604056,8297433824,0,1,8297433824
0,"status:VmExe kB","counter",273,0,2772,2772,2772,0,756756,0,1,756756
0,"cholesky syrk","timer",60,59,3120,204128627,637361122,168656726,12247717635,12247717635,43,284830643
0,"status:VmPTE kB","counter",273,0,676,26317,63924,17775,7184444,0,1,7184444
0,"status:VmLck kB","counter",273,0,0,0,0,0,0,0,1,0
0,"status:VmLib kB","counter",273,0,1328160,1328160,1328160,0,362587680,0,1,362587680
0,"run_helper","timer",1,3,53261,984604,683240,0,984604,984604,3,328201
0,"status:VmData kB","counter",273,0,197416,13661094,32740228,9119927,3729478688,0,1,3729478688
0,"assemble K_tiles","timer",100,100,1680,125400392,233416128,62212833,12540039237,12540039237,71,176620271
0,"status:VmSwap kB","counter",273,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",273,0,1,14,22,4,3956,0,1,3956
0,"status:VmPeak kB","counter",273,0,2466472,44393836,45833992,5599211,12119517308,0,1,12119517308
0,"status:voluntary_ctxt_switches","counter",273,0,128,460,527,42,125575,0,1,125575
0,"status:nonvoluntary_ctxt_switches","counter",273,0,102,567,1026,265,154860,0,1,154860
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,29781,63521,97261,33740,127042,127232,1,127042
0,"cholesky potrf","timer",40,40,6341,192813987,620484701,159897227,7712559480,7712559480,33,233713924
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,38730,386425,195863,0,386425,386425,2,193213
0,"run_as_hpx_thread (void)","timer",10,40,34801,6776948382,6863729723,0,67769483823,67769483823,38,1783407469
0,"status:VmStk kB","counter",273,0,140,140,140,0,38220,0,1,38220
0,"CPU User %","counter",272,0,6,18,95,22,5032,0,1,5032
0,"CPU System %","counter",272,0,0,1,1,0,176,0,1,176
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1814377,1814377,1814377,0,1814377,1814377,1,1814377
0,"cholesky trsm","timer",60,58,1350,203772945,499141928,81927367,12226376690,12226376690,43,284334342
0,"status:VmPin kB","counter",273,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",273,0,2400936,27197243,45741576,8569195,7424847228,0,1,7424847228
0,"cholesky gemm","timer",40,40,1930,382226017,638743852,151169461,15289040665,15289040665,32,477782521
0,"CPU Nice %","counter",272,0,0,0,0,0,0,0,1,0
0,"cholesky","counter",10,0,1911848822,1931233845,1944864936,11014259,19312338449,0,1,19312338449
0,"CPU Idle %","counter",272,0,5,81,93,22,21974,0,1,21974
