"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,35737615987,35737615987,35737615987,268,35737615987,35737615987,1,35737615987
0,"<unknown>","timer",1,0,104890,104890,104890,0,104890,104960,1,104890
0,"DRAM Energy","counter",35,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",35,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",35,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",35,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",35,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",35,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",36,0,11,99,102,15,3581,0,1,3581
0,"CPU soft IRQ %","counter",35,0,0,0,0,0,0,0,1,0
0,"status:VmRSS kB","counter",36,0,137332,3697902,6632632,1631871,133124456,0,1,133124456
0,"status:VmHWM kB","counter",36,0,137332,4210326,6726628,1649846,151571728,0,1,151571728
0,"status:VmExe kB","counter",36,0,2772,2772,2772,0,99792,0,1,99792
0,"cholesky syrk","timer",81280,83622,190,255058,28833632,715848,20731116981,20731116981,96,215949135
0,"status:VmPTE kB","counter",36,0,624,12064,20116,4702,434316,0,1,434316
0,"status:VmLck kB","counter",36,0,0,0,0,0,0,0,1,0
0,"status:VmLib kB","counter",36,0,1328160,1368247,1369392,6776,49256880,0,1,49256880
0,"run_helper","timer",1,3,4160,840626,654265,0,840626,840626,1,840626
0,"status:VmData kB","counter",36,0,169976,6434074,10578532,2443928,231626680,0,1,231626680
0,"assemble K_tiles","timer",82560,82554,570,580027,6463398,77523,47887057030,47887057030,96,498823511
0,"status:VmSwap kB","counter",36,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",36,0,7,63,74,22,2253,0,1,2253
0,"status:VmPeak kB","counter",36,0,2177536,13047756,15782944,2364239,469719216,0,1,469719216
0,"status:voluntary_ctxt_switches","counter",36,0,47,236,250,32,8506,0,1,8506
0,"status:nonvoluntary_ctxt_switches","counter",36,0,101,263,448,105,9485,0,1,9485
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,5970,32501,59031,26531,65001,65024,1,65001
0,"cholesky potrf","timer",1280,1274,810,688513,24438510,1389956,881296273,881296273,96,9180170
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,3371015,3371015,3371015,0,3371015,3371015,1,3371015
0,"cholesky trsm","timer",81280,536565,189,780580,29390937,1387521,63445582516,63445582516,96,660891485
0,"status:VmPin kB","counter",36,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",36,0,2177536,12500751,15642656,2305698,450027048,0,1,450027048
0,"cholesky gemm","timer",3413760,3381418,300,253160,136294011,713381,864228586374,864228586374,96,9002381108
0,"CPU Idle %","counter",35,0,3,16,49,13,547,0,1,547
0,"cholesky","counter",10,0,405641441,664595302,975231477,150317353,6645953018,0,1,6645953018
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,30541,2624969,2396337,0,2624969,2624969,2,1312485
0,"run_as_hpx_thread (void)","timer",20,2039,210,695415641,738058319,0,13908312817,13908312817,96,144878259
0,"status:VmStk kB","counter",36,0,140,140,140,0,5040,0,1,5040
0,"CPU User %","counter",35,0,25,64,93,18,2230,0,1,2230
0,"CPU System %","counter",35,0,0,21,67,23,723,0,1,723
0,"CPU Nice %","counter",35,0,0,0,0,0,0,0,1,0
