"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,13637417769,13637417769,13637417769,71,13637417769,13637417769,1,13637417769
0,"<unknown>","timer",1,0,407483,407483,407483,0,407483,407552,1,407483
0,"DRAM Energy","counter",13,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",13,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",13,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",13,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",13,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",13,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",14,0,11,96,102,23,1337,0,1,1337
0,"CPU soft IRQ %","counter",13,0,0,0,0,0,0,0,1,0
0,"status:VmRSS kB","counter",14,0,137400,873897,1564780,418570,12234552,0,1,12234552
0,"status:VmHWM kB","counter",14,0,137400,874050,1564784,418671,12236696,0,1,12236696
0,"status:VmExe kB","counter",14,0,2772,2772,2772,0,38808,0,1,38808
0,"cholesky syrk","timer",81280,87399,189,193946,18497207,659224,15763933442,15763933442,96,164207640
0,"status:VmPTE kB","counter",14,0,640,3999,5524,1187,55988,0,1,55988
0,"status:VmLck kB","counter",14,0,0,0,0,0,0,0,1,0
0,"status:VmLib kB","counter",14,0,1328160,1366447,1369392,10619,19130256,0,1,19130256
0,"run_helper","timer",1,3,54320,1334900,1073038,0,1334900,1334900,2,667450
0,"status:VmData kB","counter",14,0,169976,2248826,3077096,695553,31483564,0,1,31483564
0,"assemble K_tiles","timer",82560,82560,480,13378,996548,14482,1104466931,1104466931,96,11504864
0,"status:VmSwap kB","counter",14,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",14,0,27,34,42,5,475,0,1,475
0,"status:VmPeak kB","counter",14,0,2226680,9649479,10676708,2075802,135092700,0,1,135092700
0,"status:voluntary_ctxt_switches","counter",14,0,52,265,287,59,3703,0,1,3703
0,"status:nonvoluntary_ctxt_switches","counter",14,0,103,104,104,0,1455,0,1,1455
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,30360,83161,135961,52801,166321,166400,1,166321
0,"cholesky potrf","timer",1280,1293,430,662298,13187147,1422702,847741911,847741911,96,8830645
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1636662,1636662,1636662,0,1636662,1636662,1,1636662
0,"cholesky trsm","timer",81280,760818,180,961362,29211836,1586010,78139543321,78139543321,96,813953576
0,"status:VmPin kB","counter",14,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",14,0,2177536,9611765,10611428,2079164,134564708,0,1,134564708
0,"cholesky gemm","timer",3413760,3381372,240,180394,31050179,663945,615822495062,615822495062,96,6414817657
0,"CPU Idle %","counter",13,0,4,7,15,3,97,0,1,97
0,"cholesky","counter",10,0,339593903,437753687,546573879,65938143,4377536870,0,1,4377536870
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,34701,2780721,2313147,0,2780721,2780721,2,1390361
0,"run_as_hpx_thread (void)","timer",20,3499,190,233345049,546777871,209213427,4666900973,4666900973,96,48613552
0,"status:VmStk kB","counter",14,0,140,140,140,0,1960,0,1,1960
0,"CPU User %","counter",13,0,21,42,60,13,545,0,1,545
0,"CPU System %","counter",13,0,33,51,68,11,658,0,1,658
0,"CPU Nice %","counter",13,0,0,0,0,0,0,0,1,0
