n_cores,n_train,n_test,n_reg,i_loop,time
48,2048,2048,8,7,0.5460531711578369
48,2048,2048,8,8,0.5443990230560303
48,2048,2048,8,9,0.5448720455169678
48,2048,2048,8,10,0.5442788600921631
48,4096,4096,8,0,3.663606643676758
48,4096,4096,8,1,3.624703884124756
48,4096,4096,8,2,3.579953908920288
48,4096,4096,8,3,3.5507476329803467
48,4096,4096,8,4,3.545384168624878
48,4096,4096,8,5,3.604783296585083
48,4096,4096,8,6,3.62618350982666
48,4096,4096,8,7,3.5594732761383057
48,4096,4096,8,8,3.5558879375457764
48,4096,4096,8,9,3.6196579933166504
48,4096,4096,8,10,3.6567373275756836
48,8192,8192,8,0,26.834287405014038
48,8192,8192,8,1,26.554038047790527
48,8192,8192,8,2,26.37052011489868
48,8192,8192,8,3,26.30371069908142
48,8192,8192,8,4,26.494049549102783
48,8192,8192,8,5,26.385383367538452
48,8192,8192,8,6,26.170026540756226
48,8192,8192,8,7,25.948843240737915
48,8192,8192,8,8,25.926124095916748
48,8192,8192,8,9,25.92481827735901
48,8192,8192,8,10,26.10780692100525
48,16384,16384,8,0,215.74987268447876
48,16384,16384,8,1,213.37244653701782
48,16384,16384,8,2,210.2022807598114
48,16384,16384,8,3,208.7088074684143
48,16384,16384,8,4,208.28334879875183
48,16384,16384,8,5,208.72418689727783
48,16384,16384,8,6,207.70311975479126
48,16384,16384,8,7,208.0142617225647
48,16384,16384,8,8,207.7351131439209
48,16384,16384,8,9,208.04112315177917
48,16384,16384,8,10,209.0550684928894
48,1,1,8,0,0.22812294960021973
48,1,1,8,1,0.01544642448425293
48,1,1,8,2,0.015249252319335938
48,1,1,8,3,0.015098810195922852
48,1,1,8,4,0.01504063606262207
48,1,1,8,5,0.015006303787231445
48,1,1,8,6,0.015026092529296875
48,1,1,8,7,0.015079259872436523
48,1,1,8,8,0.015198945999145508
48,1,1,8,9,0.015029430389404297
48,1,1,8,10,0.014955520629882812
48,2,2,8,0,0.14144301414489746
48,2,2,8,1,0.015456914901733398
48,2,2,8,2,0.015146732330322266
48,2,2,8,3,0.01490163803100586
48,2,2,8,4,0.015010595321655273
48,2,2,8,5,0.014989137649536133
48,2,2,8,6,0.015166044235229492
48,2,2,8,7,0.15579533576965332
48,2,2,8,8,0.014953136444091797
48,2,2,8,9,0.01490163803100586
48,2,2,8,10,0.014862775802612305
48,4,4,8,0,0.12033653259277344
48,4,4,8,1,0.015196800231933594
48,4,4,8,2,0.01526331901550293
48,4,4,8,3,0.015130281448364258
48,4,4,8,4,0.015143871307373047
48,4,4,8,5,0.015215873718261719
48,4,4,8,6,0.016112327575683594
48,4,4,8,7,0.015109539031982422
48,4,4,8,8,0.015224218368530273
48,4,4,8,9,0.01507425308227539
48,4,4,8,10,0.014917373657226562
48,8,8,8,0,0.11675596237182617
48,8,8,8,1,0.014782428741455078
48,8,8,8,2,0.014707088470458984
48,8,8,8,3,0.01479339599609375
48,8,8,8,4,0.014743328094482422
48,8,8,8,5,0.014752388000488281
48,8,8,8,6,0.015149354934692383
48,8,8,8,7,0.15636754035949707
48,8,8,8,8,0.014775991439819336
48,8,8,8,9,0.01472616195678711
48,8,8,8,10,0.014772415161132812
48,16,16,8,0,0.12202739715576172
48,16,16,8,1,0.015213251113891602
48,16,16,8,2,0.014991283416748047
48,16,16,8,3,0.015012264251708984
48,16,16,8,4,0.01507878303527832
48,16,16,8,5,0.015096902847290039
48,16,16,8,6,0.01593303680419922
48,16,16,8,7,0.015188932418823242
48,16,16,8,8,0.01532435417175293
48,16,16,8,9,0.01501917839050293
48,16,16,8,10,0.014865398406982422
48,32,32,8,0,0.1186363697052002
48,32,32,8,1,0.015048503875732422
48,32,32,8,2,0.014941692352294922
48,32,32,8,3,0.014933109283447266
48,32,32,8,4,0.014866113662719727
48,32,32,8,5,0.014876365661621094
48,32,32,8,6,0.015950679779052734
48,32,32,8,7,0.01492166519165039
48,32,32,8,8,0.015082836151123047
48,32,32,8,9,0.014885902404785156
48,32,32,8,10,0.014772653579711914
48,64,64,8,0,0.11421346664428711
48,64,64,8,1,0.015490531921386719
48,64,64,8,2,0.01549386978149414
48,64,64,8,3,0.015501260757446289
48,64,64,8,4,0.01524662971496582
48,64,64,8,5,0.015296697616577148
48,64,64,8,6,0.016260147094726562
48,64,64,8,7,0.015397310256958008
48,64,64,8,8,0.015569686889648438
48,64,64,8,9,0.01532888412475586
48,64,64,8,10,0.01516103744506836
48,128,128,8,0,0.1310901641845703
48,128,128,8,1,0.015838623046875
48,128,128,8,2,0.015634536743164062
48,128,128,8,3,0.015474796295166016
48,128,128,8,4,0.01544499397277832
48,128,128,8,5,0.015418529510498047
48,128,128,8,6,0.015442132949829102
48,128,128,8,7,0.015433788299560547
48,128,128,8,8,0.015791893005371094
48,128,128,8,9,0.015394210815429688
48,128,128,8,10,0.015284299850463867
48,256,256,8,0,0.13617658615112305
48,256,256,8,1,0.015533924102783203
48,256,256,8,2,0.015594244003295898
48,256,256,8,3,0.01544952392578125
48,256,256,8,4,0.015350341796875
48,256,256,8,5,0.016893863677978516
48,256,256,8,6,0.015346288681030273
48,256,256,8,7,0.015336275100708008
48,256,256,8,8,0.015427112579345703
48,256,256,8,9,0.015153169631958008
48,256,256,8,10,0.015102863311767578
48,512,512,8,0,0.11422944068908691
48,512,512,8,1,0.016165733337402344
48,512,512,8,2,0.015897750854492188
48,512,512,8,3,0.01574563980102539
48,512,512,8,4,0.01559305191040039
48,512,512,8,5,0.015697002410888672
48,512,512,8,6,0.016717195510864258
48,512,512,8,7,0.015671491622924805
48,512,512,8,8,0.01580190658569336
48,512,512,8,9,0.015667200088500977
48,512,512,8,10,0.015632152557373047
48,1024,1024,8,0,0.13567829132080078
48,1024,1024,8,1,0.019077062606811523
48,1024,1024,8,2,0.01894545555114746
48,1024,1024,8,3,0.018892765045166016
48,1024,1024,8,4,0.019616127014160156
48,1024,1024,8,5,0.018847942352294922
48,1024,1024,8,6,0.018863916397094727
48,1024,1024,8,7,0.018718719482421875
48,1024,1024,8,8,0.019066810607910156
48,1024,1024,8,9,0.018911361694335938
48,1024,1024,8,10,0.018749713897705078
48,2048,2048,8,0,0.14727020263671875
48,2048,2048,8,1,0.029406070709228516
48,2048,2048,8,2,0.029335498809814453
48,2048,2048,8,3,0.029541730880737305
48,2048,2048,8,4,0.030252695083618164
48,2048,2048,8,5,0.029490232467651367
48,2048,2048,8,6,0.029476404190063477
48,2048,2048,8,7,0.029452800750732422
48,2048,2048,8,8,0.029605865478515625
48,2048,2048,8,9,0.029392480850219727
48,2048,2048,8,10,0.029448986053466797
48,4096,4096,8,0,0.17852234840393066
48,4096,4096,8,1,0.08511137962341309
48,4096,4096,8,2,0.0849618911743164
48,4096,4096,8,3,0.08493304252624512
48,4096,4096,8,4,0.08493757247924805
48,4096,4096,8,5,0.0848839282989502
48,4096,4096,8,6,0.08513641357421875
48,4096,4096,8,7,0.21679091453552246
48,4096,4096,8,8,0.08646154403686523
48,4096,4096,8,9,0.08491230010986328
48,4096,4096,8,10,0.08556127548217773
48,8192,8192,8,0,0.5118932723999023
48,8192,8192,8,1,0.38217592239379883
48,8192,8192,8,2,0.382612943649292
48,8192,8192,8,3,0.38150715827941895
48,8192,8192,8,4,0.3815305233001709
48,8192,8192,8,5,0.3805222511291504
48,8192,8192,8,6,0.3821544647216797
48,8192,8192,8,7,0.38183045387268066
48,8192,8192,8,8,0.3826785087585449
48,8192,8192,8,9,0.3826003074645996
48,8192,8192,8,10,0.38306570053100586
48,16384,16384,8,0,2.905494451522827
48,16384,16384,8,1,2.761883497238159
48,16384,16384,8,2,2.7706351280212402
48,16384,16384,8,3,2.7703194618225098
48,16384,16384,8,4,2.779387950897217
48,16384,16384,8,5,2.782891273498535
48,16384,16384,8,6,2.7942774295806885
48,16384,16384,8,7,2.929560899734497
48,16384,16384,8,8,2.792006015777588
48,16384,16384,8,9,2.800168514251709
48,16384,16384,8,10,2.788590908050537
