"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,19745587003,19745587003,19745587003,0,19745587003,19745587003,1,19745587003
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,9540,474644,430563,0,474644,474644,2,237322
0,"predict_full_cov_step assembly","counter",11,0,251337990,263706756,357247307,29625953,2900774314,0,9,322308257
0,"predict_full_cov_step full cov","counter",11,0,89576795,92469717,94257467,1531738,1017166883,0,9,113018543
0,"<unknown>","timer",1,0,65650,65650,65650,0,65650,65792,1,65650
0,"assemble prediction_tiles","timer",44,44,680,23059,327603,51333,1014608,1014608,20,50730
0,"status:VmSize kB","counter",20,0,2103880,7102424,8601768,1335444,142048480,0,1,142048480
0,"status:VmPin kB","counter",20,0,0,0,0,0,0,0,1,0
0,"cholesky gemm","timer",458304,449015,550,1134034,15976319,442480,519732138743,519732138743,48,10827752890
0,"assemble t_cross_covariance_tiles","timer",2816,2743,620,351848,2554203,379912,990803156,990803156,48,20641732
0,"run_as_hpx_thread (void)","timer",22,106,3811,80923693,198087549,29864120,1780321238,1780321238,45,39562694
0,"assemble prior_K_tiles","timer",176,173,1040,3342178,6984131,2335321,588223256,588223256,48,12254651
0,"forward trsv","timer",704,707,430,226841,1822755,161658,159695762,159695762,48,3326995
0,"status:VmExe kB","counter",20,0,2772,2772,2772,0,55440,0,1,55440
0,"cholesky potrf","timer",704,693,789,1041202,14377485,637670,733005981,733005981,48,15270958
0,"predict_full_cov_step forward","counter",11,0,11800183,18453160,34190356,7282276,202984764,0,9,22553863
0,"status:nonvoluntary_ctxt_switches","counter",20,0,100,103,104,1,2050,0,1,2050
0,"status:voluntary_ctxt_switches","counter",20,0,134,271,283,32,5417,0,1,5417
0,"status:VmPeak kB","counter",20,0,2103880,7154094,8667304,1351959,143081888,0,1,143081888
0,"assemble cross_covariance_tiles","timer",2816,2813,520,5139516,7444925,305357,14472877005,14472877005,48,301518271
0,"1 Minute Load average","counter",20,0,4,31,42,17,610,0,1,610
0,"assemble K_tiles","timer",22880,22570,510,5141223,10681522,401268,117631171882,117631171882,48,2450649414
0,"status:VmData kB","counter",20,0,161680,4228027,5828752,1231340,84560540,0,1,84560540
0,"run_helper","timer",1,3,31061,902769,617815,0,902769,902769,3,300923
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1121609,1121609,1121609,0,1121609,1121792,1,1121609
0,"assemble prediction_uncertainty_tiles","timer",44,44,650,21820,241392,42280,960101,960101,22,43641
0,"status:VmPTE kB","counter",20,0,628,8241,11360,2352,164812,0,1,164812
0,"predict gemv","timer",2816,2772,480,115331,1565944,160496,324771508,324771508,48,6766073
0,"cholesky trsm","timer",22176,23755,189,1152255,25034067,927424,25552401263,25552401263,48,532341693
0,"CPU User %","counter",19,0,43,49,49,1,927,0,1,927
0,"assemble alpha_tiles","timer",704,703,560,30747,846118,76035,21645647,21645647,48,450951
0,"status:VmHWM kB","counter",20,0,137404,3377647,4891108,1071496,67552940,0,1,67552940
0,"CPU soft IRQ %","counter",19,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",20,0,10,52,54,10,1036,0,1,1036
0,"status:VmSwap kB","counter",20,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",19,0,0,0,0,0,0,0,1,0
0,"backward trsv","timer",704,699,960,213035,598975,97066,149976887,149976887,48,3124518
