"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,685123024180,685123024180,685123024180,2957,685123024180,685123024180,1,685123024180
0,"full_cov gemm","timer",11,9,2790,739441517,746584782,0,8133856688,8133856688,9,903761854
0,"predict_full_cov_step prediction","counter",11,0,71295728,139139117,206677592,48275926,1530530292,0,7,218647185
0,"forward_KcK trsm","timer",11,9,7550,6199409316,6291455599,62539773,68193502472,68193502472,9,7577055830
0,"pred_uncer diag_tile","timer",11,11,4360,57951,66901,0,637465,637465,9,70829
0,"predict_full_cov_step backward","counter",11,0,910907984,936108485,972114576,18575396,10297193338,0,7,1471027620
0,"predict_full_cov_step cholesky","counter",11,0,32457632224,32725219122,33232414249,261739089,359977410347,0,7,51425344335
0,"cholesky potrf","timer",11,9,3480,32820882959,33328490970,259616270,361029712545,361029712545,11,32820882959
0,"predict_full_cov_step full cov","counter",11,0,730346802,739492098,746648003,4982824,8134413074,0,7,1162059011
0,"predict_full_cov_step assembly","counter",11,0,20227512489,20383860911,20600534408,132062823,224222470024,0,7,32031781432
0,"DRAM Energy","counter",684,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",684,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",684,0,0,0,0,0,0,0,1,0
0,"CPU IRQ %","counter",684,0,0,0,0,0,0,0,1,0
0,"CPU I/O Wait %","counter",684,0,0,0,0,0,0,0,1,0
0,"CPU Idle %","counter",684,0,75,95,98,4,65164,0,1,65164
0,"backward trsv","timer",11,10,6910,935952951,971888894,17175707,10295482458,10295482458,9,1143942495
0,"CPU Steal %","counter",684,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",685,0,10,54,54,2,36946,0,1,36946
0,"CPU soft IRQ %","counter",684,0,0,0,0,0,4,0,1,4
0,"status:VmRSS kB","counter",685,0,137488,4619638,6867904,1528455,3164451768,0,1,3164451768
0,"status:VmHWM kB","counter",685,0,137488,6748140,7154768,840852,4622475856,0,1,4622475856
0,"assemble alpha_tiles","timer",11,11,5710,136118,206561,0,1497296,1497296,10,149730
0,"predict gemv","timer",11,9,8840,135651094,206616403,48719463,1492162034,1492162034,8,186520254
0,"status:VmPTE kB","counter",685,0,624,10749,14748,3809,7363176,0,1,7363176
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1485618,1485618,1485618,0,1485618,1485618,1,1485618
0,"status:VmLck kB","counter",685,0,0,0,0,0,0,0,1,0
0,"status:VmLib kB","counter",685,0,1328192,1368100,1369424,7270,937148336,0,1,937148336
0,"run_helper","timer",1,3,41570,803275,431053,0,803275,803275,3,267758
0,"status:VmData kB","counter",685,0,161812,5579904,7543400,1911193,3822234240,0,1,3822234240
0,"assemble K_tiles","timer",11,11,7640,20383740544,20600453497,128305746,224221145983,224221145983,10,22422114598
0,"status:VmSwap kB","counter",685,0,0,0,0,0,0,0,1,0
0,"1 Minute Load average","counter",685,0,1,6,29,5,4404,0,1,4404
0,"<unknown>","timer",1,0,75481,75481,75481,0,75481,75520,1,75481
0,"assemble cross_covariance_tiles","timer",11,11,4490,1317800592,1323449451,0,14495806517,14495806517,10,1449580652
0,"status:VmPeak kB","counter",685,0,2177612,11973120,12187000,826012,8201587224,0,1,8201587224
0,"status:voluntary_ctxt_switches","counter",685,0,60,245,251,8,168007,0,1,168007
0,"status:nonvoluntary_ctxt_switches","counter",685,0,100,101,102,1,69370,0,1,69370
0,"predict_full_cov_step forward","counter",11,0,996883982,1022731869,1068610549,18132088,11250050560,0,7,1607150080
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,38401,59841,81280,21440,119681,119808,1,119681
0,"forward trsv","timer",11,10,13560,1002981591,1054338069,0,11032797501,11032797501,10,1103279750
0,"assemble prior_K_tiles","timer",11,11,3520,82509398,101642184,5783200,907603380,907603380,9,100844820
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,28480,305941,207821,0,305941,305941,2,152971
0,"assemble t_cross_covariance_tiles","timer",11,11,13370,171022974,180052296,8533572,1881252711,1881252711,8,235156589
0,"run_as_hpx_thread (void)","timer",22,92,6260,103387557,155587376,47112004,2274526247,2274526247,42,54155387
0,"status:VmStk kB","counter",685,0,140,140,140,0,95900,0,1,95900
0,"CPU User %","counter",684,0,2,5,25,4,3158,0,1,3158
0,"predict_full_cov_step pred uncer","counter",11,0,133251,234675,432543,100129,2581426,0,7,368775
0,"CPU System %","counter",684,0,0,0,1,0,74,0,1,74
0,"predict_full_cov_step forward KcK","counter",11,0,6076595262,6193310597,6285283581,64777466,68126416565,0,7,9732345224
0,"status:VmPin kB","counter",685,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",685,0,2112076,10345649,12187000,1920821,7086769708,0,1,7086769708
0,"assemble prediction_tiles","timer",11,11,3010,51844,92681,7710,570286,570286,10,57029
0,"status:VmExe kB","counter",685,0,2772,2772,2772,0,1898820,0,1,1898820
0,"assemble prediction_uncertainty_tiles","timer",11,11,4420,52299,86350,0,575292,575292,10,57529
0,"CPU Nice %","counter",684,0,0,0,0,0,0,0,1,0
