"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,109924134007,109924134007,109924134007,0,109924134007,109924134007,1,109924134007
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,59161,305945,166193,0,305945,305945,2,152973
0,"CPU Idle %","counter",109,0,0,1,8,2,148,0,1,148
0,"CPU Nice %","counter",109,0,0,0,0,0,0,0,1,0
0,"CPU System %","counter",109,0,0,4,8,1,480,0,1,480
0,"predict_full_cov_step pred uncer","counter",11,0,482437,800642,1502882,338913,8807062,0,10,880706
0,"assemble t_cross_covariance_tiles","timer",45056,44554,590,323711,7943167,334574,14585113894,14585113894,96,151928270
0,"run_as_hpx_thread (void)","timer",22,135,4190,1261387075,1695241320,0,27750515656,27750515656,83,334343562
0,"assemble prior_K_tiles","timer",45056,44777,780,5068051,17338024,4627461,228346083995,228346083995,96,2378605042
0,"forward trsv","timer",704,703,1290,298060,1335710,164410,209833992,209833992,96,2185771
0,"predict_full_cov_step forward","counter",11,0,15704481,20609362,28764503,4456058,226702983,0,10,22670298
0,"status:nonvoluntary_ctxt_switches","counter",110,0,103,106,107,0,11677,0,1,11677
0,"status:voluntary_ctxt_switches","counter",110,0,135,353,363,21,38860,0,1,38860
0,"status:VmPeak kB","counter",110,0,2234952,23950938,30587668,4588461,2634603148,0,1,2634603148
0,"assemble cross_covariance_tiles","timer",45056,45015,740,9581906,16309959,350910,431722336706,431722336706,96,4497107674
0,"1 Minute Load average","counter",110,0,9,84,94,24,9280,0,1,9280
0,"assemble K_tiles","timer",22880,22782,790,9586120,18405500,494266,219330418150,219330418150,96,2284691856
0,"status:VmData kB","counter",110,0,161944,18650932,25440484,4596682,2051602508,0,1,2051602508
0,"run_helper","timer",1,3,10510,1000974,633279,0,1000974,1000974,3,333658
0,"status:VmSize kB","counter",110,0,2112076,23774707,30389588,4533767,2615217808,0,1,2615217808
0,"status:VmPin kB","counter",110,0,0,0,0,0,0,0,1,0
0,"<unknown>","timer",1,0,206123,206123,206123,0,206123,206123,1,206123
0,"assemble prediction_tiles","timer",704,704,580,19979,116591,19031,14065253,14065253,96,146513
0,"cholesky gemm","timer",458304,453859,700,1981898,49424896,866290,908311984077,908311984077,96,9461583167
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1823617,1823617,1823617,0,1823617,1823744,1,1823617
0,"CPU User %","counter",109,0,84,94,99,3,10272,0,1,10272
0,"cholesky trsm","timer",22176,50475,189,1933831,48174779,1927745,42884645167,42884645167,96,446715054
0,"predict gemv","timer",45056,44724,850,265883,10559456,769607,11979611779,11979611779,96,124787623
0,"assemble alpha_tiles","timer",704,700,891,43603,933734,111534,30696588,30696588,96,319756
0,"status:VmPTE kB","counter",110,0,624,36068,49368,8979,3967468,0,1,3967468
0,"assemble prediction_uncertainty_tiles","timer",704,704,600,18951,320095,22905,13341543,13341543,96,138974
0,"CPU I/O Wait %","counter",109,0,0,0,0,0,0,0,1,0
0,"status:VmHWM kB","counter",110,0,137448,16530326,23031832,4308787,1818335880,0,1,1818335880
0,"CPU soft IRQ %","counter",109,0,0,0,0,0,0,0,1,0
0,"status:Threads","counter",110,0,10,101,102,9,11128,0,1,11128
0,"status:VmSwap kB","counter",110,0,0,0,0,0,0,0,1,0
0,"CPU Steal %","counter",109,0,0,0,0,0,0,0,1,0
0,"backward trsv","timer",704,702,1180,281491,744001,117439,198169350,198169350,96,2064264
0,"CPU IRQ %","counter",109,0,0,0,0,0,0,0,1,0
0,"status:VmLck kB","counter",110,0,0,0,0,0,0,0,1,0
0,"CPU Guest %","counter",109,0,0,0,0,0,0,0,1,0
0,"Package-0 Energy","counter",109,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step assembly","counter",11,0,854474571,940142686,1703566743,241552217,10341569541,0,10,1034156954
0,"predict_full_cov_step full cov","counter",11,0,5125214773,5199562796,5261915368,44353917,57195190756,0,10,5719519076
0,"status:VmExe kB","counter",110,0,2772,2772,2772,0,304920,0,1,304920
0,"cholesky potrf","timer",704,698,1310,1764828,37450271,1605102,1242438974,1242438974,96,12942073
0,"cholesky syrk","timer",22176,21999,1350,1608729,44287061,989464,35675178734,35675178734,96,371616445
0,"DRAM Energy","counter",109,0,0,0,0,0,0,0,1,0
0,"predict_full_cov_step cholesky","counter",11,0,1038784550,1054797101,1072018140,10004171,11602768109,0,10,1160276811
0,"status:VmLib kB","counter",110,0,1328192,1368674,1369424,5509,150554176,0,1,150554176
0,"forward gemv","timer",22176,22113,930,147975,4570747,185454,3281500637,3281500637,96,34182298
0,"forward_KcK trsm","timer",45056,44604,1230,1798631,21199441,633550,81039115205,81039115205,96,844157450
0,"backward gemv","timer",22176,22132,1010,158202,612419,29836,3508285256,3508285256,96,36544638
0,"N3hpx10components6server15runtime_support29call_startup_functions_actionE","timer",2,0,12200,62346,112492,50146,124692,124928,1,124692
0,"predict_full_cov_step backward","counter",11,0,18297249,20357296,21309914,713029,223930252,0,10,22393025
0,"status:VmRSS kB","counter",110,0,137448,16468072,23023892,4287853,1811487944,0,1,1811487944
0,"pred_uncer diag_tile","timer",704,712,770,65492,1253039,79239,46106539,46106539,96,480276
0,"forward_KcK gemm","timer",1419264,1404228,720,1795314,44306432,442813,2548024174778,2548024174778,96,26541918487
0,"predict_full_cov_step prediction","counter",11,0,15278965,47934480,92594951,26880155,527279282,0,10,52727928
0,"status:VmStk kB","counter",110,0,140,140,140,0,15400,0,1,15400
0,"predict_full_cov_step forward KcK","counter",11,0,2489085847,2569012034,2727998545,77896677,28259132377,0,10,2825913238
0,"full_cov gemm","timer",2883584,2853797,680,1859948,33797596,490640,5363315317678,5363315317678,96,55867867892
