"rank","name","type","num samples/calls","yields","minimum","mean","maximum","stddev","total","inclusive (ns)","num threads","total per thread"
0,"APEX MAIN","timer",1,0,1554035598350,1554035598350,1554035598350,0,1554035598350,1554035598350,1,1554035598350
0,"N3hpx10components6server15runtime_support19shutdown_all_actionE","timer",1,2,38651,269955,122512,0,269955,269955,2,134978
0,"CPU Nice %","counter",1553,0,0,0,0,0,0,0,1,0
0,"status:VmSize kB","counter",1554,0,2112076,20218505,25004448,2578448,31419556708,0,1,31419556708
0,"status:VmPin kB","counter",1554,0,0,0,0,0,0,0,1,0
0,"CPU System %","counter",1553,0,0,0,6,1,385,0,1,385
0,"predict_full_cov_step pred uncer","counter",11,0,447206,36023440,92045949,25296565,396257844,0,9,44028649
0,"run_as_hpx_thread (void)","timer",22,94,32841,410257495,740187570,245003916,9025664899,9025664899,61,147961720
0,"assemble t_cross_covariance_tiles","timer",44,42,5390,675511156,1201792920,97189020,29722490862,29722490862,33,900681541
0,"assemble prior_K_tiles","timer",44,44,1820,5382076714,10061943594,3134239732,236811375423,236811375423,36,6578093762
0,"forward trsv","timer",22,20,8510,372221634,868213195,130687169,8188875954,8188875954,17,481698586
0,"predict_full_cov_step forward","counter",11,0,898207843,1086957549,1520906975,168347199,11956533043,0,9,1328503671
0,"status:nonvoluntary_ctxt_switches","counter",1554,0,99,107,110,2,166164,0,1,166164
0,"status:voluntary_ctxt_switches","counter",1554,0,144,439,444,8,681951,0,1,681951
0,"status:VmPeak kB","counter",1554,0,2112076,25280956,26175364,1876675,39286605396,0,1,39286605396
0,"assemble cross_covariance_tiles","timer",44,44,2620,7122011041,10500080837,1929200604,313368485808,313368485808,39,8035089380
0,"assemble prediction_tiles","timer",22,21,4630,185240,243183,0,4075289,4075289,20,203764
0,"<unknown>","timer",1,0,133632,133632,133632,0,133632,133632,1,133632
0,"1 Minute Load average","counter",1554,0,1,21,42,9,33388,0,1,33388
0,"assemble K_tiles","timer",33,33,2540,6517919881,10115418090,1615045772,215091356069,215091356069,28,7681834145
0,"status:VmData kB","counter",1554,0,170004,12251340,17069276,2563245,19038582120,0,1,19038582120
0,"run_helper","timer",1,3,57540,920513,607699,0,920513,920513,3,306838
0,"N3hpx10components6server15runtime_support22load_components_actionE","timer",1,0,1891187,1891187,1891187,0,1891187,1891187,1,1891187
0,"CPU User %","counter",1553,0,2,22,93,20,34688,0,1,34688
0,"cholesky trsm","timer",11,11,10980,10387247922,10670216402,171538699,114259727141,114259727141,9,12695525238
0,"assemble prediction_uncertainty_tiles","timer",22,22,3360,186957,278534,0,4113050,4113050,19,216476
0,"status:VmPTE kB","counter",1554,0,636,23452,31688,5047,36443900,0,1,36443900
0,"predict gemv","timer",44,43,2500,695518913,1168594353,245601116,30602832166,30602832166,38,805337689
0,"assemble alpha_tiles","timer",22,22,3440,106692,142942,0,2347225,2347225,21,111773
